id,X,Y,M,V
2989,87.36313,-198.86943,24.410513,0.43477774
2990,254.56757,382.6642,131.751,0.63026214
2991,-101.117615,-332.0469,27.261282,0.2824725
2992,-175.95503,120.23766,52.552265,0.20701385
2993,307.27054,-125.35438,120.38051,0.21849217
2994,-288.51743,348.69803,90.7714,0.60899013
2995,-381.27942,-259.5802,112.12938,0.39571404
2996,-68.149155,-358.7096,50.20661,0.41123676
2997,137.88504,-65.98947,40.097137,0.82232434
2998,-333.4131,62.11856,145.87674,0.50840247
2999,-193.70331,-155.4559,143.66692,0.8135273
3000,-273.75525,48.431374,74.20381,0.45310375
3001,-232.28764,-152.21732,137.46458,0.3864583
3002,377.46848,-322.35373,113.498535,0.5965149
3003,-23.95545,-210.66833,74.83559,0.39479104
3004,-343.94687,-358.48462,113.67127,0.6076977
3005,233.89531,321.22144,161.04959,0.23811045
3006,362.88885,-200.32,147.22607,0.6155702
3007,-145.18198,116.3217,24.77561,0.5894435
3008,-43.08772,113.32836,158.84802,0.5933397
3009,-154.09245,353.25107,138.78908,0.39799947
3010,-115.74851,271.0224,47.414253,0.20395528
3011,125.84612,13.947392,159.31186,0.9490322
3012,-345.99295,234.87218,154.23715,0.38529927
3013,197.49011,-277.4759,118.616875,0.21332827
3014,-402.55115,-202.22908,61.988483,0.8161541
3015,-250.64804,397.68503,92.02232,0.81090367
3016,-239.69794,338.88538,36.36236,0.7966444
3017,123.7491,-157.2741,137.22711,0.38809472
3018,42.419327,208.83328,53.1287,0.5718682
3019,67.570786,-46.68769,35.155117,0.6565659
3020,-375.28958,150.45012,162.8282,0.83231443
3021,-313.0611,118.40098,119.700935,0.22033253
3022,-388.05368,183.88144,62.901005,0.40857515
3023,80.50204,-94.912674,103.34042,0.5801361
3024,-13.3522,-355.54276,61.371635,0.77838707
3025,308.64423,386.98123,53.11196,0.81803507
3026,-159.22865,410.3037,128.60042,0.6033298
3027,-93.75022,331.10297,89.79438,0.78170735
3028,-304.60434,108.57169,159.843,0.20678696
3029,162.07393,-14.618956,162.70157,0.21435946
3030,-231.03804,291.86023,75.99334,0.39850423
3031,397.13058,98.408966,66.175674,0.5972686
3032,-128.727,-323.66495,139.2162,0.95371896
3033,194.07954,292.8964,169.1237,0.8135736
3034,-168.7322,-171.39743,41.50196,0.8791192
3035,329.8275,0.4478676,147.21002,0.60691315
3036,-54.895576,380.9693,111.66062,0.81156236
3037,145.19077,-85.92126,168.29764,0.43635386
3038,-349.58228,-110.0714,145.46062,0.8723889
3039,-96.67089,287.35565,24.41279,0.66316444
3040,-298.6403,-122.923965,44.345367,0.7333248
3041,15.168543,-276.29602,121.35201,0.2021759
3042,-34.025375,195.20845,84.12542,0.5996002
3043,10.522029,95.71647,47.81255,0.39665732
3044,-78.57135,1.2205627,40.993126,0.91225964
3045,-371.95993,252.4177,126.94997,0.8020888
3046,153.02718,311.97153,79.60241,0.6314836
3047,380.9506,-90.68196,153.14706,0.3915565
3048,127.24318,341.4582,57.57855,0.80967605
3049,90.324326,-209.46123,173.47801,0.6246361
3050,-334.48364,-47.199093,49.46749,0.89705867
3051,0.7651192,318.57782,30.431753,0.21388212
3052,-259.79092,-284.1435,165.1141,0.34323817
3053,-62.218216,-94.58303,127.23852,0.6247361
3054,-285.80728,201.04771,93.377266,0.47718993
3055,209.47191,57.183422,73.3448,0.45285165
3056,-142.07654,372.0274,116.99925,0.20817992
3057,371.1321,188.93092,63.654545,0.40848282
3058,46.619843,-197.19072,122.90231,0.59675586
3059,75.90326,-68.251854,88.640434,0.20671462
3060,206.30038,101.568405,123.37184,0.33706596
3061,-111.502525,-14.594372,75.93824,0.9415663
3062,-75.37592,-129.6681,82.16292,0.86637384
3063,315.24597,309.36533,131.05168,0.37045428
3064,284.66428,-70.9596,30.798393,0.21492879
3065,-356.24448,269.70004,90.0863,0.85651267
3066,-56.855442,-372.55148,155.66467,0.6023583
3067,-39.161568,345.35696,42.74193,0.8800605
3068,43.08365,175.37074,24.292423,0.77878207
3069,-9.477651,-67.4791,24.38724,0.4164001
3070,-30.17743,16.485996,118.695435,0.24471924
3071,365.76562,-249.71246,109.51022,0.8031318
3072,259.4869,-201.37524,78.92077,0.92416835
3073,259.378,222.69835,68.64047,0.87811154
3074,139.12964,-182.05879,104.38113,0.80022025
3075,189.23633,-79.26145,165.69077,0.59740376
3076,-375.04645,-309.07053,95.05181,0.27710223
3077,-13.709902,278.25598,172.5558,0.62965196
3078,-385.2563,-228.11197,88.68571,0.61879295
3079,96.71521,310.8172,30.330107,0.59162515
3080,127.6518,216.76044,136.68001,0.19663276
3081,-112.51964,97.77693,35.6264,0.5325414
3082,-60.83824,336.2799,94.0447,0.3828393
3083,380.45035,224.81296,47.273228,0.7894154
3084,-160.28783,19.052982,53.5286,0.39818254
3085,-58.94078,-205.38213,83.71936,0.88270617
3086,-331.94537,332.0742,43.652706,0.62926847
3087,175.85287,-328.36847,158.99036,0.49062964
3088,327.5692,179.43938,165.7849,0.3718435
3089,156.11111,354.00018,66.25253,0.46080953
3090,145.24828,-397.6037,128.48363,0.5680734
3091,273.04028,-173.88992,105.486465,0.3899554
3092,-126.27796,278.86514,135.50967,0.68500745
3093,-191.37346,-400.907,91.889534,0.37349656
3094,-379.24603,175.05293,147.18262,0.6029654
3095,150.61803,158.21382,80.959595,0.79656506
3096,169.2868,-181.99136,80.16318,0.38856608
3097,-109.332405,-52.16918,127.06804,0.9345458
3098,228.0452,-384.4225,74.727646,0.7371072
3099,-278.35165,-144.67937,51.302734,0.40129766
3100,56.798656,395.00427,130.76791,0.83977264
3101,189.57916,403.0017,128.11018,0.4133591
3102,-246.90984,-169.32039,72.438416,0.92595285
3103,301.10553,-46.43209,65.79845,0.20678958
3104,233.21822,16.659964,121.90603,0.8685993
3105,357.0015,340.79367,120.2371,0.8097004
3106,-125.90742,253.3518,146.86246,0.23719862
3107,273.7071,-189.2768,161.88733,0.27487254
3108,267.1714,-192.83305,25.013754,0.80381674
3109,173.48524,79.03828,87.68375,0.9326101
3110,117.86672,-323.91245,41.993553,0.37431508
3111,47.59119,-30.551762,134.00223,0.82270974
3112,-67.22186,-385.20493,81.23427,0.8205109
3113,363.61618,-323.82758,102.94157,0.81730545
3114,-299.65536,292.90338,134.47394,0.20346746
3115,211.70946,-100.760216,137.85497,0.3697481
3116,14.197933,204.37009,167.97379,0.6091401
3117,137.20496,263.9785,112.10152,0.4021035
3118,-169.0047,268.9305,164.39102,0.4298781
3119,-327.8461,-51.10153,87.85243,0.38295528
3120,-253.45282,-130.4499,74.66858,0.60610545
3121,194.63286,95.193245,24.48248,0.47542015
3122,-179.52312,-385.8549,54.17171,0.63713735
3123,-0.18284217,339.67526,137.54868,0.46315464
3124,-84.946686,-193.03885,23.998487,0.7625097
3125,305.67337,-72.36698,27.951498,0.687007
3126,234.44785,-364.52106,132.50479,0.32472807
3127,-76.14388,-44.287132,151.00845,0.42473713
3128,-145.05391,-242.12177,118.479576,0.8071761
3129,387.81,-285.96323,68.226494,0.58304876
3130,-246.61185,230.69191,78.314476,0.77916485
3131,133.03687,126.082466,99.039375,0.19644466
3132,41.31429,290.18723,115.77506,0.93534553
3133,-37.284374,-94.991135,137.5378,0.3264177
3134,294.22284,274.5604,24.522762,0.80173224
3135,-279.66986,325.3569,94.38305,0.33878762
3136,-202.60966,41.182262,93.14007,0.59452814
3137,351.45508,-71.78212,122.39362,0.49347058
3138,-95.519646,257.36713,55.536186,0.8751989
3139,33.390705,-0.92387086,96.82237,0.8230379
3140,281.32394,137.22705,24.53101,0.73798704
3141,53.28729,103.128944,98.47581,0.38863018
3142,-20.359394,-395.12836,111.34733,0.39199978
3143,-39.890316,32.151756,162.587,0.8231666
3144,-305.65726,-365.69183,143.81888,0.60862076
3145,158.43198,153.72472,48.221535,0.7836788
3146,-186.0314,303.30765,29.195696,0.55418867
3147,214.19377,293.57465,112.18243,0.20160143
3148,-185.34631,271.92203,24.71476,0.21511999
3149,385.9808,234.23503,70.053055,0.3926617
3150,-389.16675,-133.46355,34.824722,0.3438872
3151,-100.99143,329.5675,59.17059,0.2194216
3152,91.612305,382.6052,49.24381,0.62299126
3153,-368.4363,-111.78039,82.7979,0.40433064
3154,35.278175,338.95334,152.1833,0.38876098
3155,-250.27682,-317.33072,148.39484,0.31976932
3156,321.81085,270.9722,29.150814,0.26678878
3157,272.21588,55.571526,148.84947,0.40010965
3158,-21.419563,-334.6217,47.839214,0.44512072
3159,-95.375626,-320.7325,122.45821,0.79692686
3160,-63.10175,1.1449033,157.10185,0.9285113
3161,68.795135,-355.56882,74.44232,0.4540578
3162,331.7097,-154.25635,129.35985,0.8044912
3163,22.639454,159.8328,25.282259,0.32192478
3164,296.56427,54.468018,78.315,0.20183003
3165,-290.949,152.72478,130.74847,0.4100869
3166,-299.2139,344.68936,50.189373,0.3866542
3167,371.72766,-120.53057,84.01233,0.37083465
3168,-238.85727,387.7684,63.858555,0.71214694
3169,398.49072,-188.71278,47.531025,0.28167886
3170,251.49588,-206.43433,50.353394,0.39289343
3171,-301.60043,-392.89465,63.54096,0.25587153
3172,214.02127,1.2288452,91.37053,0.36894944
3173,-263.39337,-388.12244,120.661,0.8139935
3174,-44.680435,-330.63245,171.23973,0.36423635
3175,312.87018,272.10648,150.15446,0.802497
3176,-286.9511,-183.8199,54.87422,0.8978454
3177,183.89845,-249.52853,156.54813,0.5841669
3178,107.2888,17.661581,34.57072,0.6646443
3179,274.6799,57.59082,121.9254,0.6070527
3180,-332.06293,164.42421,26.015238,0.78189945
3181,-384.57785,268.5724,57.620678,0.80369645
3182,-48.77952,-26.180044,115.46692,0.41156718
3183,-127.75861,-175.0486,48.551834,0.3619639
3184,-240.36623,-288.11044,24.934425,0.6979637
3185,-353.46387,226.05583,44.649773,0.85070115
3186,-218.7357,-143.77544,137.51016,0.47878435
3187,-95.327995,96.1757,127.46655,0.7110787
3188,-121.994026,-245.13553,64.117355,0.20612563
3189,31.131243,330.21396,29.764664,0.5328183
3190,218.39369,98.90994,25.155739,0.5649578
3191,-53.59454,-119.36432,49.841595,0.45018703
3192,162.25778,337.77124,125.68446,0.80809253
3193,-117.30723,228.56575,142.52406,0.8701955
3194,250.47061,118.79317,169.82231,0.61195195
3195,180.58467,139.64398,87.3972,0.5979969
3196,221.83519,241.64735,47.33358,0.20101635
3197,-90.2228,-292.82547,69.96652,0.611157
3198,-364.94263,198.79216,74.33556,0.61767405
3199,359.347,275.26218,148.515,0.59576935
3200,-176.07652,-129.06474,45.728344,0.6151883
3201,381.43835,-197.18547,117.17221,0.23606654
3202,-219.23535,-395.2198,104.880196,0.4648551
3203,-214.03929,218.2493,46.812347,0.69792074
3204,2.2475753,-92.23845,166.94765,0.6029786
3205,48.953873,-370.59464,156.39725,0.4340596
3206,-219.23956,-222.3979,101.176254,0.8106268
3207,-123.354324,334.4343,91.20482,0.8659788
3208,368.9759,-171.34505,134.43182,0.82058764
3209,-276.29453,-31.25193,47.96677,0.6117638
3210,150.62378,110.88394,119.08344,0.79257494
3211,166.33884,46.339798,91.20006,0.6459553
3212,-383.22998,-16.183561,42.704666,0.7732187
3213,78.23596,20.132576,136.06721,0.39455408
3214,-151.95181,-221.7178,24.471424,0.34718996
3215,-54.20189,348.15326,60.583897,0.42408836
3216,67.208115,-392.20148,81.50378,0.61377746
3217,67.22178,378.89212,135.80841,0.7736773
3218,330.4732,-64.4062,34.524464,0.76437706
3219,102.41269,-183.79271,68.6287,0.4757299
3220,-164.05386,-279.09726,171.134,0.43699095
3221,-357.716,145.316,162.21844,0.41373882
3222,282.05624,318.96915,153.40973,0.88701665
3223,155.70354,248.54771,120.01504,0.6021101
3224,178.51108,-281.0255,177.21762,0.7570916
3225,202.64713,-364.21756,34.419193,0.7776032
3226,75.89737,279.19766,111.89305,0.39446905
3227,72.33016,-322.7649,150.80046,0.79087704
3228,156.11998,234.01369,156.42032,0.9051216
3229,229.80493,-148.80246,108.34963,0.8230594
3230,318.27145,80.21586,58.385803,0.761349
3231,330.25546,339.52386,97.00271,0.4239532
3232,132.64426,-122.64336,89.872116,0.22773084
3233,-158.97601,160.20683,75.082466,0.3945618
3234,-318.89066,-294.53662,56.220318,0.37601575
3235,-356.17374,301.00128,40.949997,0.4521341
3236,116.857895,-111.23272,144.4095,0.92626107
3237,152.92055,79.667206,167.67523,0.36334857
3238,38.13266,-225.99278,40.073463,0.90483755
3239,-287.6562,305.12915,162.26517,0.8030395
3240,-306.36508,-301.5048,38.911404,0.85766304
3241,334.2297,224.22552,77.973915,0.71190655
3242,-388.1065,-148.46132,62.64978,0.5907124
3243,16.902527,302.42313,131.36092,0.9177077
3244,-63.901386,-13.812176,155.47382,0.58495164
3245,196.37819,-362.41025,112.14579,0.7460878
3246,-78.048485,187.17383,73.472855,0.38322887
3247,-397.29962,-95.74359,111.84677,0.59503454
3248,305.3656,-335.69724,143.4323,0.8260304
3249,-305.71674,94.94709,78.54762,0.858129
3250,369.519,20.396233,128.85443,0.8218854
3251,83.10151,252.43938,78.32512,0.79762816
3252,31.737865,-84.238144,45.768,0.2167887
3253,-44.794098,130.05373,45.35557,0.6527821
3254,279.77664,-168.23268,55.627712,0.2044953
3255,-253.28867,-345.47647,84.51184,0.8075211
3256,194.07176,-289.53482,56.966232,0.59935343
3257,325.31723,34.439796,71.558044,0.8966356
3258,377.61734,185.11101,139.41667,0.8786693
3259,246.89368,-220.53578,154.72638,0.7120243
3260,-289.12466,-366.43298,153.10617,0.5853329
3261,-169.57071,243.62526,140.15222,0.5663285
3262,341.7867,62.683113,80.289986,0.41038364
3263,45.60398,-152.97437,115.16293,0.9101461
3264,78.169495,322.01202,162.73935,0.8519465
3265,-317.80936,66.8892,172.49324,0.6117182
3266,-336.22952,105.07787,57.836166,0.4955441
3267,-114.72225,-198.21875,156.69383,0.83173144
3268,-298.6535,-75.94291,115.80661,0.8396734
3269,-139.95927,-190.81885,152.42656,0.603871
3270,382.3265,128.33698,144.19621,0.536643
3271,253.5886,375.5143,136.21199,0.389631
3272,-236.34088,-363.4086,48.881233,0.45846644
3273,-157.55995,-65.80712,162.73216,0.2103406
3274,-200.06566,-283.66052,118.82248,0.5161021
3275,36.887493,219.01817,85.69289,0.90831214
3276,149.66235,275.98056,66.87825,0.45579854
3277,16.87754,275.8165,149.68912,0.58433604
3278,94.43192,-259.79025,106.49554,0.42943522
3279,254.4943,186.06561,103.198685,0.82581824
3280,267.36688,-79.557686,24.24086,0.39398423
3281,388.94144,-301.838,85.285446,0.56726784
3282,393.22086,-127.37936,65.32962,0.44485357
3283,-352.6785,160.8096,74.05684,0.24738969
3284,343.00006,222.88365,88.71737,0.6169478
3285,-23.947065,-37.71678,24.593264,0.39201137
3286,-363.17557,-206.06244,127.87249,0.59627795
3287,209.63708,29.112503,113.11338,0.4392431
3288,333.42212,365.62384,102.03089,0.60361654
3289,308.65497,-349.1215,135.0383,0.35851526
3290,72.099335,55.525238,66.93423,0.61603767
3291,60.417515,367.57706,59.958546,0.29882818
3292,237.32912,-165.83116,24.36843,0.4591727
3293,-87.04516,341.0575,52.68438,0.60831034
3294,295.64767,342.21463,156.87218,0.40170807
3295,-186.42159,-264.27844,126.31924,0.60433346
3296,-78.525505,119.36134,79.922325,0.78107363
3297,-48.873734,-294.9025,166.11519,0.8106453
3298,344.65308,-94.837524,64.83679,0.6506121
3299,195.03969,-19.575233,70.81298,0.8147452
3300,44.77446,191.88898,140.75227,0.81202996
3301,31.543985,-240.52734,135.82568,0.59071106
3302,293.21027,362.01764,93.21342,0.38860375
3303,-180.6194,32.790703,57.15617,0.80285007
3304,-140.95021,76.9869,128.14456,0.5330786
3305,215.43085,122.91391,52.025555,0.64490813
3306,-218.30273,107.857834,172.91376,0.60592914
3307,-52.61467,347.8687,125.85769,0.58507323
3308,-46.688385,100.860794,83.2838,0.2051958
3309,-247.3751,-232.381,102.337906,0.19923988
3310,-262.2771,-0.8705769,167.10849,0.8739167
3311,-320.30164,-313.3615,139.36191,0.9097608
3312,-295.60934,107.68371,117.63702,0.8773377
3313,-316.44937,-69.39504,46.047462,0.22868238
3314,53.109497,-163.72078,152.38838,0.68393725
3315,106.63565,-163.7324,59.32498,0.40887955
3316,-60.011055,-144.59741,124.45213,0.7769414
3317,-382.42697,-238.65305,165.85698,0.8079565
3318,-257.723,-83.6258,124.02147,0.61394715
3319,-368.10498,-203.61742,140.54099,0.8180152
3320,-371.087,-49.383324,146.82576,0.7156122
3321,90.73306,-91.622215,73.950645,0.9289349
3322,303.85153,-372.9667,115.11697,0.40562433
3323,298.9843,50.562363,35.013447,0.8905352
3324,-117.8577,-66.81852,104.504,0.21189523
3325,276.64716,-334.001,24.507687,0.38971332
3326,-57.158096,43.76376,72.45628,0.53938407
3327,236.16965,293.92422,95.595436,0.22110508
3328,-108.244354,102.064926,119.14861,0.20091417
3329,296.71198,-365.13928,60.670807,0.29736924
3330,290.99933,40.758286,97.77498,0.80170226
3331,380.67322,-16.272585,101.3598,0.5943711
3332,-152.70802,156.13678,25.314552,0.7867097
3333,-27.420807,78.85565,62.726864,0.77231854
3334,-199.54936,-73.02152,125.16245,0.39752838
3335,-349.53104,28.114597,43.958385,0.41775754
3336,-11.765537,-204.91318,137.10011,0.4099665
3337,203.93338,77.44288,114.36977,0.38623556
3338,-309.10062,148.18683,38.470646,0.60555077
3339,152.96245,-216.57399,71.02016,0.94291115
3340,355.16617,-330.22708,92.4385,0.25384948
3341,-115.4755,-221.66737,109.034096,0.36823046
3342,-10.000137,-104.598,54.77559,0.82060623
3343,-202.81737,95.61274,160.4874,0.43838257
3344,299.67755,358.53214,63.33696,0.6072766
3345,109.257454,-11.036011,44.191658,0.5207535
3346,190.35837,137.65749,142.24255,0.6068538
3347,-233.74771,-320.10092,158.69391,0.8048506
3348,124.47849,-192.2304,24.691172,0.760401
3349,-289.3316,-342.5973,70.88628,0.82238686
3350,161.44543,145.01364,123.186646,0.53153247
3351,26.46732,218.74516,47.071903,0.89169073
3352,-132.40622,106.5423,24.53806,0.3178296
3353,-90.151344,-49.236095,51.887093,0.6625314
3354,160.93213,-248.33081,24.387266,0.77352
3355,139.52397,-253.65033,94.674805,0.5929098
3356,-187.42348,366.07227,158.75523,0.7512834
3357,124.4655,18.97626,46.83844,0.89868945
3358,270.8666,339.26004,103.30076,0.82078934
3359,294.23114,-213.54224,164.26976,0.37605202
