id,X,Y,M,V
2933,-14.922938,65.37266,172.27138,0.40217873
2934,277.07574,-217.44095,79.18914,0.19380155
2935,-284.64774,-286.86758,83.56748,0.5783235
2936,-187.30289,-298.1617,71.506294,0.39765266
2937,369.5915,-17.370655,37.094334,0.5912292
2938,187.78476,-207.19492,57.92574,0.81936914
2939,-6.619345,-303.07816,166.55261,0.58557415
2940,-261.67615,131.44437,63.987164,0.72034556
2941,-213.87856,-44.930084,25.237827,0.4521986
2942,-327.4205,321.12347,134.60693,0.58595246
2943,-379.5617,-217.7538,120.30299,0.78954726
2944,60.29406,235.06136,168.40315,0.45895526
2945,-254.65782,396.09308,127.66856,0.8236294
2946,258.94858,-347.3914,126.74125,0.6222746
2947,21.821896,-308.3173,50.206093,0.7959885
2948,149.99985,263.05585,49.92366,0.2169067
2949,195.34157,346.70248,153.45692,0.57847303
2950,50.90731,127.671295,117.75237,0.5819537
2951,264.46158,382.9812,65.10493,0.7095645
2952,-16.323467,-340.1224,101.685135,0.8966362
2953,131.92079,53.943264,174.07777,0.7662004
2954,187.85033,-314.07925,25.214796,0.59256935
2955,-25.491306,210.51607,96.445625,0.6114791
2956,-31.452522,-347.09213,69.35728,0.28185323
2957,-196.90147,-386.9071,97.021866,0.35596412
2958,-375.9303,188.34337,141.74762,0.76532406
2959,-173.62057,-123.93887,76.64193,0.49054405
2960,-284.50626,-139.3768,97.84735,0.6029878
2961,-342.78323,53.034363,53.88627,0.69249606
2962,-190.78522,-213.26889,50.20174,0.60268956
2963,8.692988,-357.75604,96.94921,0.57576615
2964,-23.861984,-72.39126,25.216038,0.6010334
2965,93.07039,180.89632,127.682365,0.7392827
2966,-242.41728,-247.95534,184.26126,0.84415585
2967,349.6003,281.43576,50.258965,0.59232193
2968,110.75727,372.9757,138.32173,0.30047727
2969,22.069838,260.91678,166.7836,0.3381931
2970,0.60553676,-177.58067,147.67278,0.8632127
2971,148.35306,-121.28322,54.59552,0.19158174
2972,91.49474,-171.982,86.88806,0.81425107
2973,86.24053,-95.00874,159.39317,0.40394002
2974,-114.86021,14.758416,113.20294,0.8608871
2975,331.6142,-111.568344,80.9433,0.40101203
2976,246.35114,-254.7448,47.73037,0.20696488
2977,-223.19547,-169.33485,103.406586,0.19397093
2978,77.05209,-90.792366,50.04259,0.38585207
2979,0.9928756,211.16577,101.552444,0.80286795
2980,304.51596,-242.71786,156.9642,0.41474405
2981,292.18015,202.41216,69.36783,0.87103176
2982,-263.23367,346.7081,68.41871,0.5553103
2983,-118.851456,-344.4293,30.1776,0.8384208
2984,236.08368,262.00528,38.52709,0.90935886
2985,-0.75962335,-220.31474,49.3059,0.2055507
2986,19.066593,40.572773,103.75434,0.61292785
2987,-145.80556,-94.97455,57.71085,0.40515745
2988,317.06973,-9.663498,142.53227,0.4053215
2989,87.629944,-195.24615,25.07887,0.4722362
2990,267.97626,381.22635,134.9288,0.7099701
2991,-91.510376,-328.7146,25.227211,0.28319204
2992,-176.79128,114.471886,52.844563,0.20362976
2993,304.13547,-122.524,118.805176,0.20277238
2994,-309.2569,355.95944,96.05722,0.6161621
2995,-390.28378,-253.39825,113.08552,0.39638495
2996,-67.86231,-357.52878,49.94675,0.43514073
2997,131.75288,-60.778942,39.75646,0.87680227
2998,-338.05228,69.50158,141.14359,0.44571388
2999,-196.32979,-149.50536,141.85286,0.8040863
3000,-276.9118,55.64383,73.44202,0.45780897
3001,-223.98349,-145.9668,136.98149,0.3903662
3002,373.8506,-329.68698,111.29914,0.6064074
3003,-17.228273,-215.1624,74.64655,0.4018706
3004,-356.22403,-370.1669,113.60549,0.6093518
3005,233.17285,317.29126,162.23863,0.22134028
3006,352.8073,-195.79141,151.20445,0.6164025
3007,-145.11353,117.17342,25.076042,0.60181624
3008,-51.360817,108.06924,154.5255,0.5895654
3009,-157.55566,347.15512,133.97302,0.4039506
3010,-119.68086,265.04654,49.50701,0.19912809
3011,122.946045,14.802823,153.422,0.928448
3012,-348.8028,223.48134,151.11978,0.36799958
3013,193.29305,-277.35648,118.9772,0.20279981
3014,-402.4489,-198.65228,61.722885,0.8303985
3015,-267.16766,390.7785,94.53318,0.80464613
3016,-240.346,334.52438,38.535694,0.8073311
3017,124.60782,-157.29222,131.28899,0.39909634
3018,47.579643,208.9571,50.43264,0.5916938
3019,60.47554,-46.640503,30.484026,0.6440537
3020,-1.2854904,1.5941339,159.49776,0.801725
3021,-168.9011,30.028496,115.2158,0.23073274
3022,-336.0929,168.47937,62.749805,0.41038844
3023,77.21346,-87.02914,102.024254,0.58443063
3024,-6.0275826,-347.1999,60.064457,0.77447706
3025,314.0772,375.07492,49.419872,0.82833403
3026,-169.0009,401.291,125.68042,0.5946337
3027,-99.67288,328.71008,88.75957,0.70617545
3028,-281.3257,72.70009,153.24794,0.20397252
3029,158.47623,-18.749933,164.26376,0.21191904
3030,-233.53447,290.9833,79.31306,0.39179263
3031,394.8202,92.305084,66.807465,0.60242546
3032,-115.021965,-325.2857,141.93224,0.897727
3033,199.90454,288.54782,169.45511,0.75916976
3034,-170.03645,-159.85101,50.40137,0.93361664
3035,331.3945,-2.7152154,152.46219,0.5857594
3036,-55.32058,388.3683,116.78279,0.8783849
3037,139.68791,-87.93113,166.64229,0.4512553
3038,-349.76212,-102.55694,147.82832,0.9162536
3039,-101.76847,279.66064,25.183125,0.6458482
3040,-301.31534,-115.18591,50.291435,0.74581844
3041,11.305556,-265.19876,117.68402,0.19150753
3042,-31.344862,186.18466,81.889275,0.6037314
3043,12.7496195,90.74027,50.32849,0.40612152
3044,-74.8475,-0.1506269,49.15198,0.97187275
3045,-388.5408,242.63023,126.89509,0.7911807
3046,162.67944,305.0335,81.53811,0.63146913
3047,371.08932,-92.2218,151.84726,0.39073074
3048,134.16548,337.55167,55.852367,0.830541
3049,90.48976,-214.40862,170.87785,0.6415755
3050,-327.57245,-30.512144,50.092266,0.89443326
3051,16.910973,305.2865,39.029556,0.2812573
3052,-266.30054,-290.76947,166.43954,0.33638218
3053,-63.04043,-81.6958,128.05862,0.60657173
3054,-287.91022,198.61191,92.29862,0.49244475
3055,200.10245,59.240845,73.33527,0.49395156
3056,-146.64076,372.14368,114.61694,0.20190424
3057,358.03687,179.14436,61.969383,0.39230847
3058,42.597595,-197.48285,122.901825,0.6004895
3059,67.26367,-61.460354,89.012115,0.19440295
3060,206.48627,99.07155,122.06345,0.3366697
3061,-112.56582,-11.020224,73.61648,0.94837755
3062,-74.657196,-125.66262,84.65363,0.8424426
3063,324.2896,311.8576,130.49826,0.38174552
3064,277.7311,-61.514473,25.48077,0.22993341
3065,-375.7641,265.06915,93.88634,0.8949927
3066,-54.823044,-364.54984,149.96167,0.6511781
3067,-30.510342,358.7318,49.37385,0.8851053
3068,43.47442,172.69928,25.119957,0.79162335
3069,-12.972316,-66.701706,25.277782,0.4295026
3070,-20.615572,18.088894,118.75225,0.23916204
3071,364.64136,-252.27583,101.82871,0.79854167
3072,253.9427,-196.30495,76.89169,0.9128271
3073,260.01437,205.29181,70.87418,0.85597426
3074,136.35083,-184.31432,100.736244,0.80626136
3075,181.04515,-76.433304,166.81279,0.59293556
3076,-375.4549,-317.4089,93.20478,0.29845676
3077,-6.562968,270.008,170.96135,0.6677589
3078,-391.48337,-222.37581,86.61211,0.62906235
3079,103.84531,302.90677,26.364504,0.6034799
3080,139.03865,217.4698,134.67462,0.19008556
3081,-122.13335,94.31492,34.8514,0.5901722
3082,-56.421524,331.86703,94.23161,0.38566747
3083,380.25055,219.11432,50.77239,0.7785632
3084,-153.81697,13.914476,50.49597,0.4039662
3085,-45.95077,-213.09853,85.534096,0.85984606
3086,-336.89676,325.25708,49.37469,0.60887945
3087,175.69165,-326.35132,157.9078,0.47389242
3088,309.6439,171.78719,162.95073,0.31057668
3089,165.82684,346.03775,68.22703,0.4969453
3090,142.34029,-390.2998,130.25653,0.56341976
3091,268.13116,-178.03098,105.71431,0.40024164
3092,-131.1368,273.33286,134.05478,0.660818
3093,-187.35435,-397.86612,91.272545,0.34187555
3094,-273.05225,137.05667,140.84879,0.5840869
3095,151.56635,153.68137,81.68161,0.79201007
3096,172.42458,-180.08752,81.26864,0.38818043
3097,-112.894844,-37.6968,122.466385,0.92003644
3098,226.19629,-385.15808,74.93945,0.7413853
3099,-272.66736,-140.68658,50.300476,0.42393073
3100,52.779564,397.1768,136.68138,0.8501174
3101,196.77086,399.02814,127.78052,0.4260444
3102,-235.68686,-159.08014,73.11573,0.9162119
3103,292.90698,-40.11336,67.17615,0.19712792
3104,244.38661,29.416727,121.30534,0.8697552
3105,351.14847,338.93564,118.87822,0.81006116
3106,-127.39113,251.96263,146.46715,0.24480893
3107,277.96518,-190.29823,165.0126,0.24944663
3108,257.77805,-190.76297,25.152555,0.7987117
3109,164.34863,67.37412,86.86061,0.91044307
3110,113.75382,-319.4562,49.997623,0.34388626
3111,44.395164,-27.78729,129.21407,0.8212903
3112,-69.93001,-383.00934,82.76502,0.80334705
3113,355.05667,-317.15604,101.70589,0.82721287
3114,-297.89896,285.98965,130.08057,0.19806562
3115,207.08182,-103.25881,136.23479,0.3595249
3116,15.20626,198.91438,162.62617,0.6196056
3117,139.90193,259.85355,111.786,0.39961126
3118,-174.65817,261.31476,163.78682,0.4207494
3119,-323.5136,-43.719322,85.18892,0.37077332
3120,-239.87878,-115.25842,73.53449,0.60846263
3121,184.93852,87.56808,25.0851,0.5707228
3122,-182.20271,-391.90735,52.98406,0.649907
3123,0.13441764,350.64297,133.6019,0.39629984
3124,-85.61405,-187.5942,24.998962,0.7283171
3125,290.02414,-63.059616,25.11376,0.6784296
3126,236.96948,-374.2225,129.12595,0.30616507
3127,-80.15215,-33.411858,145.81279,0.4211149
3128,-136.97696,-242.47502,119.40554,0.7733504
3129,383.65393,-278.58688,71.07276,0.5989909
3130,-242.54912,219.16887,81.20516,0.74435693
3131,129.65369,110.314,98.80297,0.18939629
3132,55.87851,289.8271,111.52377,0.9173054
3133,-38.856617,-88.34116,134.91943,0.33668602
3134,283.75702,261.03333,25.11899,0.8103257
3135,-292.21692,328.45776,94.38536,0.30729982
3136,-196.29608,37.22311,92.94328,0.59663016
3137,350.7283,-77.079414,123.38534,0.51327497
3138,-102.43527,250.36607,56.363834,0.8944331
3139,36.686703,6.060199,100.327415,0.8285228
3140,269.28625,123.13781,25.204893,0.70317966
3141,51.09607,105.163345,97.850876,0.38791108
3142,-18.624922,-386.40866,108.16402,0.3774477
3143,-39.148502,43.7739,163.27815,0.78232056
3144,-299.96124,-372.4676,142.6408,0.632545
3145,164.07513,153.28374,49.819576,0.82967603
3146,-184.46477,293.79318,25.330273,0.5822817
3147,218.04109,283.946,112.49079,0.19194013
3148,-185.84698,258.26614,25.235634,0.24883799
3149,385.8164,232.02725,72.06185,0.389684
3150,-385.98535,-135.24387,37.912914,0.32135046
3151,-105.698616,326.38748,60.564003,0.2271225
3152,101.62985,367.08057,49.580566,0.61294353
3153,-368.70697,-104.572266,81.802925,0.40849826
3154,39.582123,334.43005,149.59836,0.3934447
3155,-242.82585,-326.86615,144.64322,0.29819852
3156,317.96143,276.43033,26.177755,0.25641322
3157,265.8737,50.113754,147.45241,0.40521157
3158,-12.430339,-325.02744,50.46512,0.4472141
3159,-87.26977,-319.49182,118.84224,0.8321141
3160,-67.85417,-3.2953074,151.90454,0.89335316
3161,71.965485,-356.173,75.586784,0.49453646
3162,320.94507,-149.31302,127.11653,0.83296937
3163,24.919514,157.09734,25.16065,0.31550556
3164,294.52676,51.1414,80.84566,0.19278324
3165,-290.3779,147.9846,130.27667,0.4113166
3166,-315.8083,354.10904,49.466545,0.38616428
3167,362.3414,-114.25079,84.62228,0.3769779
3168,-258.3303,382.25253,62.857674,0.7378405
3169,395.90088,-189.96837,49.80769,0.2694772
3170,245.53102,-211.15273,50.00925,0.40021417
3171,-295.2301,-395.88254,63.5696,0.2314503
3172,207.1257,-0.6248534,92.897865,0.3859362
3173,-260.68988,-394.32376,117.55294,0.7940123
3174,-36.24872,-329.13892,165.95172,0.35117742
3175,301.24796,264.21014,152.87967,0.7666984
3176,-273.90952,-185.22798,49.824387,0.9497764
3177,186.50873,-258.36295,155.32974,0.5944958
3178,105.38597,24.963537,29.89058,0.67346704
3179,268.39734,53.47224,120.20016,0.6172231
3180,-314.3427,157.63802,25.12682,0.78645
3181,-395.73547,252.53091,58.342594,0.7808135
3182,-57.496677,-27.154827,111.16627,0.40889597
3183,-118.134254,-173.98541,50.15576,0.3462521
3184,-227.72473,-295.3479,25.046947,0.698467
3185,-375.1365,217.81552,49.640682,0.8600839
3186,-214.65236,-135.15334,135.08377,0.49656084
3187,-102.463585,89.230194,127.15375,0.7242072
3188,-117.579994,-242.49045,64.12425,0.19043262
3189,30.841276,321.45102,25.234093,0.54452723
3190,221.15572,94.51935,25.10183,0.5860197
3191,-54.773285,-110.14768,50.22479,0.45526057
3192,176.92677,321.815,123.96901,0.7645934
3193,-124.50002,234.69884,143.82559,0.8515352
3194,238.84122,105.58955,167.2547,0.57708293
3195,192.11176,132.47919,88.95094,0.60543925
3196,214.48679,229.80415,49.48975,0.20988844
3197,-87.50732,-288.73074,72.11612,0.6003765
3198,-371.4356,190.75345,71.11002,0.6046874
3199,365.8814,277.04175,152.32037,0.60084975
3200,-181.01547,-118.02386,50.53794,0.6598787
3201,376.77783,-182.63277,119.54732,0.25864053
3202,-210.61168,-400.33743,104.82391,0.53455466
3203,-217.8118,213.29416,50.18821,0.6845001
3204,-0.6963034,-87.24232,163.51593,0.6042343
3205,43.316277,-358.2044,148.6097,0.41914153
3206,-211.52463,-226.95721,99.68149,0.73858106
3207,-131.73389,327.9045,90.597916,0.8750144
3208,360.47833,-176.77065,132.534,0.83808845
3209,-279.71466,-21.443243,50.52874,0.59893847
3210,147.95049,92.56462,119.171555,0.76686066
3211,162.26086,48.402187,90.60703,0.69246817
3212,-387.0367,-7.972294,50.215286,0.7615185
3213,77.93872,36.325798,134.55266,0.402495
3214,-150.31526,-229.33897,25.21112,0.35667554
3215,-47.73235,347.4104,59.518353,0.42168647
3216,75.88649,-391.1498,79.5976,0.62806284
3217,67.364586,378.74734,138.0567,0.73946565
3218,318.43634,-65.91428,38.514282,0.79885215
3219,97.73455,-180.24178,67.753365,0.50749123
3220,-163.86044,-280.50375,167.25807,0.41948017
3221,-56.42761,29.079803,159.19955,0.39430356
3222,282.0708,314.63553,152.15695,0.8475411
3223,152.85904,251.47726,119.07203,0.6181183
3224,174.9001,-289.39465,179.86296,0.71365976
3225,193.20966,-362.19525,36.03511,0.7637001
3226,88.01095,281.17838,110.882065,0.39980328
3227,72.84272,-328.1236,147.9257,0.7969286
3228,155.11345,236.26776,156.438,0.8976414
3229,221.54716,-147.32487,105.80882,0.8404096
3230,310.232,81.31108,56.94112,0.7754526
3231,328.77835,334.59384,96.44271,0.42151058
3232,129.45206,-125.6279,89.67957,0.22193821
3233,-161.00835,168.86711,75.94794,0.39919674
3234,-321.82373,-296.21765,56.407978,0.37584096
3235,-362.2253,302.93024,46.887966,0.4465814
3236,116.86293,-111.40511,144.66609,0.9058481
3237,146.06544,69.68861,166.67613,0.34435788
3238,32.22477,-227.75719,48.054398,0.95181257
3239,-286.74716,297.66562,163.04233,0.7638309
3240,-306.7949,-308.03854,44.24874,0.931934
3241,336.80197,221.59991,80.31586,0.73480725
3242,-391.82037,-153.40463,63.506443,0.5966345
3243,28.957556,302.92273,129.4158,0.9197689
3244,-69.63232,-17.036713,149.30629,0.6095854
3245,191.63724,-360.2034,111.99725,0.7371058
3246,-71.45559,179.64801,70.809944,0.39095354
3247,-393.9287,-84.7216,108.02766,0.5550976
3248,300.70026,-331.25735,141.29088,0.8448847
3249,-310.69586,84.49465,77.08701,0.87301844
3250,376.7548,17.307188,126.47262,0.7737164
3251,97.22929,254.55867,79.12949,0.76134545
3252,31.793951,-77.03627,50.590755,0.21944885
3253,-49.41953,123.7296,50.539295,0.7036502
3254,273.69107,-160.69548,53.416485,0.19753936
3255,-253.31679,-360.56946,82.178535,0.79835594
3256,185.9167,-288.01297,55.407513,0.62288606
3257,328.90106,37.75822,72.48545,0.90921235
3258,362.37152,163.48615,136.19417,0.89702195
3259,242.76291,-230.45341,149.33081,0.70866376
3260,-280.08386,-377.27322,150.99542,0.5974526
3261,-172.46048,239.83415,137.96175,0.58353114
3262,334.6919,57.321926,82.0793,0.4113275
3263,39.01182,-149.39154,110.6968,0.8929567
3264,80.718216,315.2323,158.94307,0.8657561
3265,-322.956,72.81523,168.23024,0.59252375
3266,-323.34735,87.88337,56.536392,0.5271347
3267,-108.00245,-201.49136,153.8523,0.82778746
3268,-297.49908,-67.67089,115.95394,0.85814583
3269,-133.61319,-193.87514,151.39902,0.62791574
3270,385.13022,116.76155,141.62402,0.57204175
3271,271.9425,376.22513,135.66924,0.38846493
3272,-236.49713,-378.13623,50.060146,0.50906414
3273,-154.50127,-57.681248,163.42647,0.21313836
3274,-197.17758,-287.21637,120.15005,0.55823934
3275,38.680225,219.96109,79.20334,0.909513
3276,154.39035,278.05756,68.66221,0.5210065
3277,19.467487,265.2616,144.23492,0.60008955
3278,96.118645,-259.20142,105.458275,0.41790628
3279,257.28983,181.80476,104.557655,0.82934266
3280,256.93787,-73.02563,25.186117,0.40915018
3281,385.1028,-291.81943,88.232834,0.5939802
3282,385.73624,-134.2263,67.216095,0.4369413
3283,-255.77713,128.44588,72.444336,0.24736354
3284,343.5548,220.6084,90.71907,0.63469094
3285,-34.936306,-43.14494,25.207506,0.39169717
3286,-356.82675,-205.3663,129.39081,0.6146609
3287,206.74803,20.075144,112.90036,0.43901065
3288,328.6472,355.97552,102.46215,0.6877859
3289,307.9329,-352.4424,133.31036,0.37097594
3290,69.459755,63.12089,69.3868,0.61982846
3291,62.728035,361.0014,62.789436,0.30842078
3292,228.05467,-163.94705,25.157104,0.4898048
3293,-88.81489,333.99762,52.032944,0.6099625
3294,308.25815,343.6208,155.72641,0.4119039
3295,-184.11977,-270.06885,125.225334,0.6019703
3296,-85.32061,122.336685,80.214676,0.77343047
3297,-45.357994,-301.1773,164.19252,0.8045113
3298,330.6021,-103.14157,65.58983,0.66825837
3299,181.32742,-18.546396,68.444374,0.81050134
3300,46.519753,190.4841,135.60043,0.7430266
3301,25.762636,-241.39554,129.4786,0.6051518
3302,311.03748,362.28278,98.53502,0.39436936
3303,-173.96632,29.1261,53.79909,0.81234944
3304,-128.0141,69.62861,124.56819,0.551402
3305,219.04486,123.519295,51.428318,0.69618005
3306,-220.43007,110.83358,168.09912,0.61011755
3307,-51.52699,351.15717,124.73916,0.5816701
3308,-50.898636,90.39118,84.2661,0.19458963
3309,-239.60281,-234.67245,101.42147,0.18985169
3310,-265.03415,12.020541,157.7144,0.85081464
3311,-325.19717,-324.67783,139.65797,0.9325844
3312,-124.23552,20.622242,118.39628,0.8957552
3313,-310.4161,-73.48207,50.10723,0.23670924
3314,55.89673,-153.11899,147.34016,0.7653464
3315,104.31643,-163.68202,59.98649,0.41015378
3316,-65.44888,-138.31659,122.204506,0.77388483
3317,-391.62625,-233.97557,164.29259,0.7598201
3318,-250.8197,-78.01756,126.98533,0.6830571
3319,-365.75427,-207.64182,140.5301,0.81746507
3320,-385.00586,-47.869583,144.3839,0.7285931
3321,84.574905,-86.57669,75.65931,0.9470371
3322,289.9699,-379.1007,113.10918,0.4173682
3323,293.89142,43.60527,36.04997,0.9048711
3324,-117.7441,-57.410812,101.12196,0.20521274
3325,273.1221,-338.70303,25.173601,0.389518
3326,-57.287216,47.37116,74.03486,0.5513531
3327,239.47348,284.63284,95.11772,0.20188184
3328,-106.83785,95.07281,119.41575,0.19241905
3329,296.06097,-375.38458,60.976257,0.29893872
3330,285.44507,37.80008,97.03932,0.77079064
3331,368.91946,-15.40122,102.42422,0.60003674
3332,-153.64392,173.19618,25.153048,0.8127804
3333,-35.019524,70.46143,67.45411,0.73612875
3334,-190.43683,-64.05235,121.83814,0.40139997
3335,-352.4767,16.744087,50.35223,0.42837504
3336,-6.2156806,-200.49966,135.7763,0.41068578
3337,195.23572,71.357605,112.98148,0.39108703
3338,-237.22728,119.20042,38.629272,0.58134013
3339,150.67476,-220.26682,70.21605,0.9193886
3340,350.21973,-333.2077,89.85923,0.26955664
3341,-114.28075,-222.7346,105.48419,0.372826
3342,-4.5703244,-105.05173,53.063885,0.80200535
3343,-195.99554,98.647964,156.60454,0.4522416
3344,313.49985,357.10315,67.53441,0.6143293
3345,99.4525,-12.981233,50.56997,0.5674113
3346,197.54343,132.68832,144.09094,0.61572367
3347,-227.90996,-332.40222,158.30824,0.7382664
3348,119.33211,-193.9422,25.135283,0.7560545
3349,-272.66815,-344.85605,69.3957,0.8293392
3350,171.06352,134.33139,122.13064,0.6025373
3351,35.04106,223.60455,50.4884,0.9266613
3352,-134.45358,101.22758,25.194519,0.32631436
3353,-88.65735,-38.831924,49.929604,0.62207234
3354,160.70021,-251.78197,25.08032,0.7934152
3355,129.24377,-259.986,95.753204,0.60503256
3356,-192.24594,360.71375,156.74443,0.6901105
3357,120.7195,27.063202,50.31136,0.94826716
3358,278.39615,340.86395,104.854904,0.8516783
